2025-02-19 12:52:33,718 INFO    MainThread:4431 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-19 12:52:33,721 INFO    MainThread:4431 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-19 12:52:33,721 INFO    MainThread:4431 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-19 12:52:33,924 INFO    MainThread:4431 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-19 12:52:33,927 INFO    MainThread:4431 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-19 12:52:33,927 INFO    MainThread:4431 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-19 12:52:34,079 INFO    MainThread:4431 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-19 12:52:34,081 INFO    MainThread:4431 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-19 12:52:34,081 INFO    MainThread:4431 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-19 12:52:34,549 INFO    MainThread:4431 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-19 12:52:34,563 INFO    MainThread:4431 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-19 12:52:34,563 INFO    MainThread:4431 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-19 12:53:15,098 INFO    MainThread:4431 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-19 12:53:15,100 INFO    MainThread:4431 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-19 12:53:15,100 INFO    MainThread:4431 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-19 12:53:15,157 INFO    MainThread:4431 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-19 12:53:15,159 INFO    MainThread:4431 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-19 12:53:15,159 INFO    MainThread:4431 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-19 12:53:15,345 INFO    MainThread:4431 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-19 12:53:15,347 INFO    MainThread:4431 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-19 12:53:15,347 INFO    MainThread:4431 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-19 12:53:16,130 INFO    MainThread:4431 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-19 12:53:16,133 INFO    MainThread:4431 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-19 12:53:16,133 INFO    MainThread:4431 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-19 12:53:16,486 INFO    MainThread:4431 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-19 12:53:16,489 INFO    MainThread:4431 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-19 12:53:16,489 INFO    MainThread:4431 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-19 12:53:16,756 INFO    MainThread:4431 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-19 12:53:16,758 INFO    MainThread:4431 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-19 12:53:16,759 INFO    MainThread:4431 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-19 12:53:16,924 INFO    MainThread:4431 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-19 12:53:16,927 INFO    MainThread:4431 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-19 12:53:16,927 INFO    MainThread:4431 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-19 12:53:24,857 INFO    MainThread:4431 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-19 12:53:24,860 INFO    MainThread:4431 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-19 12:53:24,860 INFO    MainThread:4431 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-19 12:53:24,974 INFO    MainThread:4431 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-19 12:53:24,976 INFO    MainThread:4431 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-19 12:53:24,976 INFO    MainThread:4431 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-19 12:53:25,073 INFO    MainThread:4431 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-19 12:53:25,074 INFO    MainThread:4431 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-19 12:53:25,075 INFO    MainThread:4431 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-19 12:53:25,126 INFO    MainThread:4431 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-19 12:53:25,128 INFO    MainThread:4431 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-19 12:53:25,128 INFO    MainThread:4431 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-19 12:53:26,193 INFO    MainThread:4431 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-19 12:53:26,195 INFO    MainThread:4431 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-19 12:53:26,195 INFO    MainThread:4431 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-19 12:53:30,410 INFO    MainThread:4431 [wandb_init.py:_resume_backend():559] resuming backend
